"","date","sentido_ITUB4","lag_fechamento_ITUB4","lag_abertura_ITUB4","lag_volume_ITUB4","lag_retorno_ITUB4","lag_value_ITUB4"
"147",2012-08-06,"1",15.68183338,15.64790051,12.9382794685799,0.02980612809,0
"148",2012-08-07,"1",16.03570474,15.69152849,12.9066025069138,0.0223148492,0
"149",2012-08-08,"1",16.18597888,16.09387537,13.2937739587405,0.00932758383,0
"150",2012-08-09,"0",16.55439289,16.11811314,13.234679049787,0.02250613203,48
"151",2012-08-10,"1",16.3895761,16.53985023,12.7381938991562,-0.0100059693,0
"152",2012-08-13,"0",16.56893555,16.19082643,12.8010362720972,0.010884061,0
"153",2012-08-14,"0",16.45744184,16.52530757,12.5875011758101,-0.006751823687,0
"154",2012-08-15,"1",16.33140546,16.4816796,12.9146083136255,-0.007687796623,46
"155",2012-08-16,"1",16.40896631,16.21021664,12.9062947397621,0.00473794199,0
"156",2012-08-17,"1",16.73375235,16.58832576,12.8650061567453,0.01959986685,0
"157",2012-08-20,"0",16.80161809,16.77253277,12.5549638748069,0.004047418041,49
"158",2012-08-21,"0",16.65134395,16.87917893,12.5083526478375,-0.008984265588,0
"159",2012-08-22,"1",16.55439289,16.77253277,13.113488108465,-0.005839432684,45
"160",2012-08-23,"0",16.61741108,16.4816796,12.8600657107192,0.003799507731,0
"161",2012-08-24,"0",16.50591736,16.50591736,12.8701745669627,-0.006732061138,0
"162",2012-08-27,"0",16.48652715,16.38472854,12.5770360218906,-0.001175433559,0
"163",2012-08-28,"0",16.23930196,16.47683205,13.105050368435,-0.01510916019,45
"164",2012-08-29,"0",16.23930196,16.23445441,12.4503277710173,0,0
"165",2012-08-30,"0",15.84665018,16.30232014,12.9100113871683,-0.02447621811,0
"166",2012-08-31,"0",15.75454668,15.78363199,12.6951249414446,-0.005829131423,0
"167",2012-09-03,"1",15.3039961,15.85918838,13.3381245458628,-0.02901502441,0
"168",2012-09-04,"0",15.48029272,15.35954161,12.2416617724494,0.01145380063,0
"169",2012-09-05,"1",15.16633983,15.35954161,12.7726697217497,-0.02048929049,0
