"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"242",2012-12-26,"0",19.33834402,18.85135079,12.580569825712,0.01171196832,0
"243",2012-12-27,"0",18.9309112,19.32973657,12.4132006295756,-0.02129376251,0
"244",2012-12-28,"0",18.58526254,19.079806,12.4477160150689,-0.01842716915,0
"245",2013-01-02,"1",18.5556616,18.58204155,12.5748461063668,-0.001593980169,0
"246",2013-01-03,"1",19.00412086,18.89860103,12.8811118620407,0.02388089325,36
"247",2013-01-04,"0",20.1236436,19.00976931,13.5968482010836,0.05723957916,34
"248",2013-01-07,"0",19.76994892,20.0602953,13.339656246809,-0.01773236881,36
"249",2013-01-08,"1",19.68548452,19.71187964,12.8074882354905,-0.00428151576,33
"250",2013-01-09,"1",19.75411184,19.71715867,12.5653053156966,0.003480126654,33
"251",2013-01-10,"0",20.00750505,19.80162307,12.6321047945783,0.0127457912,32
"252",2013-01-11,"0",19.74355379,20.13948067,12.9624715822006,-0.01328040762,0
"253",2013-01-14,"1",19.67492647,19.63797329,12.7519690371721,-0.003481990928,0
"254",2013-01-15,"0",19.996947,19.79634404,12.6514601436358,0.01623455479,32
"255",2013-01-16,"1",19.69076354,19.92831967,12.5166921325766,-0.01542994164,0
"256",2013-01-17,"1",19.79106502,19.71715867,12.4466316634128,0.005080904073,32
"257",2013-01-18,"1",20.11836457,19.74883282,12.6375205904419,0.01640248415,33
"258",2013-01-21,"0",20.19227092,20.13948067,12.5217917318227,0.003666845382,34
"259",2013-01-22,"1",20.10780652,20.15531775,11.7637775641713,-0.00419177977,0
"260",2013-01-23,"0",20.2714563,20.0814114,12.6456621693669,0.008105679082,32
"261",2013-01-24,"0",19.9758309,20.08669042,12.4709069338985,-0.01469071539,32
"262",2013-01-28,"0",19.92831967,19.92304065,12.5707643690477,-0.002381268503,32
"263",2013-01-29,"0",19.31595276,19.76994892,13.0672332581247,-0.03121049666,41
"264",2013-01-30,"0",19.09423371,19.29483666,13.2046288436878,-0.01154493305,0
"265",2013-01-31,"1",18.89890978,19.00449028,12.9633184067181,-0.01028215256,32
"266",2013-02-01,"0",19.15648601,18.737765,12.757558330706,0.01353711631,0
"267",2013-02-04,"0",19.06227378,19.0308697,12.5691450818056,-0.004930166147,0
"268",2013-02-05,"0",18.80079081,18.95790048,12.6620058743304,-0.01381225392,0
"269",2013-02-06,"0",18.78507984,18.7536579,12.9758104282518,-0.0008360039369,32
"270",2013-02-07,"0",18.47186328,18.81296302,12.574462204641,-0.01681425883,0
"271",2013-02-08,"1",18.31443262,18.49810172,13.1639390078697,-0.0085592534,65
