"","date","ativo","retorno","fechamento","abertura","volume","value","sentido"
"619",2018-07-10,"BBDC4",-0.01322156119,23.24686033,23.69005587,13.049616324933,42,"-1"
"620",2018-07-11,"BBDC4",-0.003964683525,23.15487635,23.03780583,12.7773148694776,51,"-1"
"621",2018-07-12,"BBDC4",0.02883275009,23.83221293,23.42246611,12.9672288804543,41,"1"
"622",2018-07-13,"BBDC4",0.01980262727,24.30885719,23.74859113,13.1126200651213,32,"1"
"623",2018-07-16,"BBDC4",0.004461994716,24.41756553,24.28377065,12.5672444633586,32,"1"
"624",2018-07-17,"BBDC4",0.02836111762,25.11998865,24.35903027,12.9487906378559,62,"1"
"625",2018-07-18,"BBDC4",-0.02494231086,24.50118733,25.02800467,12.7949753540905,40,"-1"
"626",2018-07-19,"BBDC4",0.01254891828,24.81058799,24.11652705,12.9374111634641,50,"1"
"627",2018-07-20,"BBDC4",0.03412622031,25.67189253,25.66353035,13.6666079163958,46,"1"
"628",2018-07-23,"BBDC4",-0.01146613712,25.37921623,25.40430277,12.9077657058168,46,"-1"
"629",2018-07-24,"BBDC4",0.01471817248,25.75551433,25.67189253,12.9082786705785,57,"1"
"630",2018-07-25,"BBDC4",0.01801850552,26.22379641,25.93112011,13.8015029073097,41,"1"
"631",2018-07-26,"BBDC4",-0.02584123118,25.55482201,26.54992142,13.4235977018375,58,"-1"
"632",2018-07-27,"BBDC4",0.0110642196,25.83913613,25.76387651,13.1886734534115,62,"1"
"633",2018-07-30,"BBDC4",0.007415800571,26.03146627,25.92275793,12.5953643327984,43,"1"
"634",2018-07-31,"BBDC4",-0.02275674473,25.44576444,25.83749419,12.7276453123928,47,"-1"
"635",2018-08-01,"BBDC4",0.01301677996,25.77915147,25.20405885,12.8167671334008,29,"1"
"636",2018-08-02,"BBDC4",0.0002903011621,25.78663627,25.51976293,12.4609938947385,43,"1"
"637",2018-08-03,"BBDC4",0.03745280641,26.7707317,25.94509231,13.4104478688747,55,"1"
"638",2018-08-06,"BBDC4",-0.006877176185,26.58725628,26.85412962,12.5345091102172,44,"-1"
"639",2018-08-07,"BBDC4",-0.01517096102,26.18694628,26.68733378,13.078492991256,37,"-1"
"640",2018-08-08,"BBDC4",-0.02417523055,25.56146189,26.14524732,12.984961647535,37,"-1"
"641",2018-08-09,"BBDC4",-0.01049534069,25.29458855,25.54478231,12.5597811940653,48,"-1"
"642",2018-08-10,"BBDC4",-0.05106773113,24.03527999,24.96099688,13.210853993114,46,"-1"
"643",2018-08-13,"BBDC4",0.01924458021,24.50230833,23.82678519,12.507173038303,44,"1"
"644",2018-08-14,"BBDC4",0.0168751895,24.91929792,24.8359,12.7768063991994,45,"1"
"645",2018-08-15,"BBDC4",-0.01212136053,24.61906542,24.51898791,13.0628596271766,44,"-1"
"646",2018-08-16,"BBDC4",0,24.61906542,24.61906542,12.403886081092,25,"0"
"647",2018-08-17,"BBDC4",-0.03096222562,23.86848415,24.21875541,12.8676543367982,30,"-1"
"648",2018-08-20,"BBDC4",0.006269613033,24.01860041,23.85180457,12.650444314887,40,"1"
"649",2018-08-21,"BBDC4",-0.02460581082,23.43481498,23.89350353,13.2444040033134,52,"-1"
"650",2018-08-22,"BBDC4",0.0242585283,24.01026061,23.26801914,12.7462230635775,35,"1"
"651",2018-08-23,"BBDC4",-0.02532671424,23.4097956,23.97690145,12.8620889277519,45,"-1"
"652",2018-08-24,"BBDC4",0.008866878444,23.6182904,23.93520249,12.267158337508,93,"1"
"653",2018-08-27,"BBDC4",0.02648238382,24.25211458,23.85180457,12.539228675325,48,"1"
"654",2018-08-28,"BBDC4",-0.006209057525,24.10199832,24.16037687,12.3994412912542,53,"-1"
"655",2018-08-29,"BBDC4",0.01203797855,24.39389104,24.26879416,12.3354592102108,31,"1"
"656",2018-08-30,"BBDC4",-0.04367506351,23.35141706,24.13535749,13.0186348626416,47,"-1"
"657",2018-08-31,"BBDC4",0.01438056686,23.68964984,23.41418879,12.7545523713394,55,"1"
"658",2018-09-03,"BBDC4",-0.008848049207,23.48096723,23.38914688,11.8845441922946,52,"-1"
"659",2018-09-04,"BBDC4",-0.02270338761,22.95387575,23.38822856,12.4788631367338,57,"-1"
"660",2018-09-05,"BBDC4",0.006167260608,23.09587571,22.92881693,12.6784983392083,22,"1"
"661",2018-09-06,"BBDC4",0.02817087696,23.75575787,23.22952273,12.7990209661378,40,"1"
"662",2018-09-10,"BBDC4",0.003860331188,23.8476402,24.04811073,13.3319401142647,45,"1"
"663",2018-09-11,"BBDC4",-0.03058559894,23.12928746,23.2879933,12.85244787396,48,"-1"
"664",2018-09-12,"BBDC4",0.0003610760202,23.1376404,23.22952273,12.9447953048814,39,"1"
"665",2018-09-13,"BBDC4",-0.003979024942,23.04575808,23.29634624,12.3763680100274,43,"-1"
"666",2018-09-14,"BBDC4",0.004339970634,23.14599334,22.92881693,12.846941836523,39,"1"
"667",2018-09-17,"BBDC4",0.0281107284,23.8058755,23.02069926,12.5273514732119,35,"1"
"668",2018-09-18,"BBDC4",0.008037785726,23.9979931,23.8058755,12.774670827844,56,"1"
"669",2018-09-19,"BBDC4",0.004514680352,24.1065813,23.8058755,12.8725036048842,29,"1"
"670",2018-09-20,"BBDC4",-0.002081166219,24.05646367,24.22352244,12.5799954856285,44,"-1"
"671",2018-09-21,"BBDC4",0.01584600847,24.44069885,24.23187538,13.2101141476421,51,"1"
"672",2018-09-24,"BBDC4",-0.02701930904,23.78916963,24.44905179,12.5405607722494,44,"-1"
"673",2018-09-25,"BBDC4",0.0007020007079,23.8058755,23.48011089,13.2460259833509,29,"1"
"674",2018-09-26,"BBDC4",0.002453128951,23.86434607,23.96458134,13.0049730146419,37,"1"
"675",2018-09-27,"BBDC4",0.02249619011,24.4072871,24.02305191,12.8931816328378,51,"1"
"676",2018-09-28,"BBDC4",-0.02379064331,23.83347478,23.94154425,12.5585728875143,58,"-1"
"677",2018-10-01,"BBDC4",-0.01122424971,23.56745762,23.80853567,12.3119180436135,50,"-1"
"678",2018-10-02,"BBDC4",0.057239881,24.95581166,24.21545591,13.412064410383,53,"1"
"679",2018-10-03,"BBDC4",0.04242071588,26.03723016,26.91068357,13.9984977265229,65,"1"
"680",2018-10-04,"BBDC4",0.00478088559,26.16200922,25.88749529,13.1159609253793,46,"1"
"681",2018-10-05,"BBDC4",-0.01505714817,25.77103484,26.53634639,13.3497873546106,34,"-1"
"682",2018-10-08,"BBDC4",0.06558703517,27.51794165,28.28325321,14.0898269564126,66,"1"
"683",2018-10-09,"BBDC4",0.003621005781,27.6177649,27.51794165,13.5443682792119,61,"1"
"684",2018-10-10,"BBDC4",-0.03307098686,26.71935568,27.21015331,13.3424077311633,45,"-1"
"685",2018-10-11,"BBDC4",-0.005932882359,26.5613022,27.03546263,13.2251582044963,46,"-1"
"686",2018-10-15,"BBDC4",0.005310023408,26.70271847,26.86077194,13.0847051229764,39,"1"
"687",2018-10-16,"BBDC4",0.04656249564,27.97546487,26.96059519,13.3776100642128,44,"1"
"688",2018-10-17,"BBDC4",0.001188707402,28.00873928,27.65935792,13.393977041677,52,"1"
"689",2018-10-18,"BBDC4",-0.02800966122,27.23510912,27.75918116,13.0583367252395,32,"-1"
"690",2018-10-19,"BBDC4",0.003354172997,27.32661376,27.50962305,12.4048948153392,39,"1"
"691",2018-10-22,"BBDC4",0.01210302216,27.65935792,27.53457886,12.6262752873968,45,"1"
"692",2018-10-23,"BBDC4",0.003602525675,27.75918116,27.21015331,12.6763949739859,56,"1"
"693",2018-10-24,"BBDC4",-0.02426567348,27.09369285,27.6177649,13.0622141425736,42,"-1"
"694",2018-10-25,"BBDC4",0.02845228245,27.87564162,27.36820678,13.3544603271561,53,"1"
"695",2018-10-26,"BBDC4",0.01716018442,28.35812064,28.22502298,13.6515517688365,53,"1"
"696",2018-10-29,"BBDC4",-0.01895229959,27.82573,29.61422983,13.9119646287303,59,"-1"
"697",2018-10-30,"BBDC4",0.03812778544,28.9071485,27.95050905,13.69323444353,71,"1"
"698",2018-10-31,"BBDC4",-0.01752412298,28.40498888,29.15030929,13.4372368889968,50,"-1"
"699",2018-11-01,"BBDC4",0.05556985117,30.0281311,29.15859063,14.1992255035601,100,"1"
"700",2018-11-05,"BBDC4",0.02126653742,30.67356421,29.96928195,13.5448586456199,56,"1"
"701",2018-11-06,"BBDC4",-0.0108637679,30.34213726,30.08528138,13.5042595746661,61,"-1"
"702",2018-11-07,"BBDC4",-0.01957873101,29.75385443,30.49127939,13.5558936161475,42,"-1"
"703",2018-11-08,"BBDC4",-0.02110673542,29.1324289,30.10185273,13.2635712304684,37,"-1"
"704",2018-11-09,"BBDC4",0.0146812349,29.56328393,28.95842975,13.2388691532672,49,"1"
"705",2018-11-12,"BBDC4",-0.0008411608433,29.53842691,29.58814095,12.9340366254655,41,"-1"
"706",2018-11-13,"BBDC4",-0.0181154119,29.00814379,29.53842691,13.0499346099815,54,"-1"
"707",2018-11-14,"BBDC4",0.01389896153,29.4141418,29.16557159,13.5482844940799,37,"1"
"708",2018-11-16,"BBDC4",0.04731355471,30.83927769,29.67099769,13.657024661316,52,"1"
"709",2018-11-19,"BBDC4",-0.004308030358,30.70670691,30.65699287,12.80662744971,43,"-1"
"710",2018-11-21,"BBDC4",-0.0111247925,30.36699429,30.11842407,13.1357493837181,28,"-1"
"711",2018-11-22,"BBDC4",0.004084416835,30.49127939,30.36699429,12.4101883093598,37,"1"
"712",2018-11-23,"BBDC4",-0.002176279423,30.424994,30.36699429,12.8507383642672,44,"-1"
"713",2018-11-26,"BBDC4",-0.01453872819,29.98585329,30.64870719,13.2828090592086,44,"-1"
"714",2018-11-27,"BBDC4",0.04008118414,31.21213301,30.08528138,13.1025157090938,55,"1"
"715",2018-11-28,"BBDC4",0.02023456241,31.85012989,31.09613357,13.4069601953493,43,"1"
"716",2018-11-29,"BBDC4",0.01240967319,32.24784223,31.52698861,13.2180280398268,68,"1"
"717",2018-11-30,"BBDC4",-0.009787308974,31.93376214,32.05000568,13.3481227045919,54,"-1"
"718",2018-12-03,"BBDC4",-0.01730963755,31.38575686,32.38213009,13.7162072160898,57,"-1"
"719",2018-12-04,"BBDC4",-0.002677547793,31.3018324,31.54274353,13.4717983760741,55,"-1"
"720",2018-12-05,"BBDC4",-0.0005309264881,31.28521784,31.31844696,12.3421670009578,34,"-1"
"721",2018-12-06,"BBDC4",0.01082804717,31.62581633,30.82831742,12.9964440819724,44,"1"
"722",2018-12-07,"BBDC4",-0.00473934538,31.47628529,31.56766537,12.968986065118,53,"-1"
"723",2018-12-10,"BBDC4",-0.01945431107,30.86985382,31.56766537,13.5113846910165,31,"-1"
"724",2018-12-11,"BBDC4",0.01150514361,31.22706688,31.31844696,13.3631739438843,26,"1"
"725",2018-12-12,"BBDC4",0.006628686607,31.43474888,31.43474888,13.7535979195104,38,"1"
"726",2018-12-13,"BBDC4",0.02608389924,32.26547692,31.37659792,12.6930747289531,54,"1"
"727",2018-12-14,"BBDC4",-0.01139318383,31.89995658,31.86672746,13.0738430768184,50,"-1"
"728",2018-12-17,"BBDC4",-0.01972450535,31.27691056,31.85842018,12.9944550030818,51,"-1"
"729",2018-12-18,"BBDC4",0.01842157359,31.85842018,31.40151976,12.7966249270312,42,"1"
"730",2018-12-19,"BBDC4",-0.01444542519,31.40151976,32.06610219,12.9379452242875,39,"-1"
"731",2018-12-20,"BBDC4",0.005277057094,31.56766537,31.77534738,13.2562909415426,29,"1"
"732",2018-12-21,"BBDC4",-0.007660848442,31.32675424,31.60920177,13.6901661319128,54,"-1"
"733",2018-12-26,"BBDC4",-0.01032350139,31.00501604,30.84406104,13.111623915269,37,"-1"
"734",2018-12-27,"BBDC4",0.02429269256,31.76743447,31.00501604,12.9468188048894,34,"1"
"735",2018-12-28,"BBDC4",0.02870696605,32.6925969,32.09203432,13.0724123396819,41,"1"
"736",2018-01-02,"BBAS3",0.03428907347,32.69106799,31.85716283,12.6733036846978,41,"1"
"737",2018-01-03,"BBAS3",0.01267367597,33.10802058,32.85983452,12.5716632267955,57,"1"
"738",2018-01-04,"BBAS3",0.009549460798,33.42569874,33.2767871,12.7519632439328,54,"1"
"739",2018-01-05,"BBAS3",0,33.42569874,33.45548106,12.1450054257817,53,"0"
"740",2018-01-08,"BBAS3",0.002373184157,33.50511828,33.39591641,12.1191249028795,38,"1"
"741",2018-01-09,"BBAS3",-0.009526716873,33.18744012,33.3462792,12.2437633426518,39,"-1"
"742",2018-01-10,"BBAS3",-0.004196648865,33.04845592,32.95910894,12.0998951295518,34,"-1"
"743",2018-01-11,"BBAS3",0.02257298103,33.80294155,33.18744012,12.7595697524574,26,"1"
"744",2018-01-12,"BBAS3",0.002346730305,33.88236109,33.42569874,12.52718828517,39,"1"
"745",2018-01-15,"BBAS3",0.004968591263,34.05112761,33.88236109,12.1613733523262,44,"1"
"746",2018-01-16,"BBAS3",0.008708327876,34.34895088,34.21989413,12.3385559891431,33,"1"
"747",2018-01-17,"BBAS3",0.02342295032,35.16300117,34.35887833,13.0196150026894,45,"1"
"748",2018-01-18,"BBAS3",-0.00679889305,34.92474255,35.32184024,12.7732341783051,36,"-1"
"749",2018-01-19,"BBAS3",-0.006559270647,34.69641137,35.0537993,12.6271879807919,49,"-1"
"750",2018-01-22,"BBAS3",0.003427595489,34.81554068,34.74604858,12.3666597101781,33,"1"
"751",2018-01-23,"BBAS3",0.003700018456,34.94459743,34.71626625,13.4019205319226,37,"1"
"752",2018-01-24,"BBAS3",0.07627688459,37.71435388,35.2424207,13.9019340955435,81,"1"
"753",2018-01-26,"BBAS3",0.03058818047,38.88579208,38.12137902,13.8191160503579,71,"1"
"754",2018-01-29,"BBAS3",-0.005632375363,38.66738835,38.62767858,13.2201922009428,46,"-1"
"755",2018-01-30,"BBAS3",-0.003858525693,38.51847671,38.19087111,13.0072151176754,43,"-1"
"756",2018-01-31,"BBAS3",0.01953123297,39.27818492,39.00102031,13.1974578627938,53,"1"
"757",2018-02-01,"BBAS3",0.002768342014,39.38707102,39.03071652,13.0477023292553,51,"1"
"758",2018-02-02,"BBAS3",-0.01366418022,38.85253927,38.90203295,12.7658769871168,36,"-1"
"759",2018-02-05,"BBAS3",-0.0302622343,37.69438714,38.40709615,12.4226305590575,45,"-1"
"760",2018-02-06,"BBAS3",0.04292063118,39.34747608,37.26874149,13.193289578804,46,"1"
"761",2018-02-07,"BBAS3",0.001005783352,39.38707102,39.3276786,13.2943197339654,49,"1"
"762",2018-02-08,"BBAS3",-0.03191896145,38.14972901,39.60484322,13.1747186077383,35,"-1"
"763",2018-02-09,"BBAS3",-0.01885859977,37.43702001,38.26851384,12.9114275081979,38,"-1"
"764",2018-02-14,"BBAS3",0.04498044353,39.15940009,37.66469094,13.0047255812002,31,"1"
"765",2018-02-15,"BBAS3",0.008557817139,39.49595712,39.59494448,13.0706152427505,39,"1"
"766",2018-02-16,"BBAS3",0.009975145062,39.89190656,39.72362805,12.5392645076012,32,"1"
"767",2018-02-19,"BBAS3",-0.01676506175,39.22869124,39.7929192,12.1795746542239,38,"-1"
"768",2018-02-20,"BBAS3",0.02909567421,40.38684337,38.85253927,12.8548760122381,46,"1"
"769",2018-02-21,"BBAS3",0.007812539741,40.70360293,40.28785601,13.1521454556888,44,"1"
"770",2018-02-22,"BBAS3",0.03065374108,41.97064115,42.69324889,13.5572643028454,63,"1"
"771",2018-02-23,"BBAS3",0,41.97064115,42.06962851,12.8647267201704,57,"0"
"772",2018-02-26,"BBAS3",0.01451676162,42.58436279,42.08942598,12.6696714324935,35,"1"
"773",2018-02-27,"BBAS3",-0.009810870587,42.16861587,42.41608427,12.5061402002576,47,"-1"
"774",2018-02-28,"BBAS3",-0.02215280479,41.24473383,41.73809189,12.7512678114472,32,"-1"
"775",2018-03-01,"BBAS3",0.007151401156,41.54074866,41.2249995,12.6790406267399,37,"1"
"776",2018-03-02,"BBAS3",0.008214499643,41.88339052,41.24819218,12.4340007326765,35,"1"
"777",2018-03-05,"BBAS3",0.008259633978,42.23076461,41.93301539,12.5093425933236,29,"1"
"778",2018-03-06,"BBAS3",0.02185117161,43.16371217,42.47888896,13.4416705624093,39,"1"
"779",2018-03-07,"BBAS3",-0.006922039644,42.86596295,42.77663818,12.7929728064927,32,"-1"
"780",2018-03-08,"BBAS3",0.005311177471,43.09423735,43.66988585,12.932686033017,37,"1"
"781",2018-03-09,"BBAS3",0.006656744434,43.3820616,43.18356212,12.9555269054254,37,"1"
"782",2018-03-12,"BBAS3",-0.005275846639,43.1537872,43.3820616,12.8978438799102,32,"-1"
"783",2018-03-13,"BBAS3",-0.01271439211,42.60858632,43.23503694,12.8601437024833,31,"-1"
"784",2018-03-14,"BBAS3",-0.008672268115,42.24067087,42.74779757,13.4116930917484,32,"-1"
"785",2018-03-15,"BBAS3",-0.002120891575,42.15117792,41.95230471,12.8714040289323,43,"-1"
"786",2018-03-16,"BBAS3",0.0002358768793,42.16112158,42.26055819,13.8648262982801,30,"1"
"787",2018-03-19,"BBAS3",-0.0238674814,41.16675551,41.96224837,13.0397380041861,31,"-1"
"788",2018-03-20,"BBAS3",0.003857285399,41.32585408,41.45512167,12.4740059892332,25,"1"
"789",2018-03-21,"BBAS3",0.01646618758,42.01196667,41.28607944,13.1838535069138,31,"1"
"790",2018-03-22,"BBAS3",-0.01815191946,41.25624846,41.65399489,12.7580421320113,34,"-1"
"791",2018-03-23,"BBAS3",-0.007014177995,40.96788229,40.88833301,12.8731504537008,25,"-1"
"792",2018-03-26,"BBAS3",0.006773127005,41.24630479,41.55455828,12.0945543205316,35,"1"
"793",2018-03-27,"BBAS3",-0.02514473985,40.22210774,41.47500899,13.0983821117467,32,"-1"
"794",2018-03-28,"BBAS3",-0.003219019747,40.09284015,39.87407961,12.7270010637737,25,"-1"
"795",2018-03-29,"BBAS3",0.01655628738,40.76215412,40.3448959,12.6915496916077,28,"1"
"796",2018-04-02,"BBAS3",-0.01919350258,39.987246,40.77208884,12.7046181766543,40,"-1"
"797",2018-04-03,"BBAS3",-0.0132551647,39.46070586,40.10646263,12.5123286495641,32,"-1"
"798",2018-04-04,"BBAS3",0.008273834348,39.78855161,38.55664639,12.6670544502273,34,"1"
"799",2018-04-05,"BBAS3",0.02879490193,40.95091379,41.4675192,13.1646984666192,43,"1"
"800",2018-04-06,"BBAS3",-0.01318700428,40.41443894,40.7522194,12.7090273749156,34,"-1"
"801",2018-04-09,"BBAS3",-0.03705982437,38.94410045,40.41443894,12.7559814729955,28,"-1"
"802",2018-04-10,"BBAS3",-0.01206225328,38.47716863,39.56998778,13.1806624737519,53,"-1"
"803",2018-04-11,"BBAS3",0.008228382757,38.79507966,38.14932289,12.3518598775962,32,"1"
"804",2018-04-12,"BBAS3",-0.002564103968,38.69573246,38.86462269,12.3944218329373,38,"-1"
"805",2018-04-13,"BBAS3",-0.0342114576,37.39428421,38.74540606,12.9021829317533,39,"-1"
"806",2018-04-16,"BBAS3",-0.03624957344,36.06303179,37.65258692,12.9966731622388,34,"-1"
"807",2018-04-17,"BBAS3",0.02368424305,36.92735239,36.44055114,12.5789766824275,46,"1"
"808",2018-04-18,"BBAS3",0.02261035276,37.77180355,37.0863079,13.052380730537,46,"1"
"809",2018-04-19,"BBAS3",0.0005259006168,37.79167299,37.88108546,12.8844792151436,30,"1"
"810",2018-04-20,"BBAS3",-0.01110241383,37.37441477,37.42408837,12.23813801245,31,"-1"
"811",2018-04-23,"BBAS3",-0.0182408491,36.69885384,37.10617734,12.8063284685751,44,"-1"
"812",2018-04-24,"BBAS3",-0.009793331806,36.34120394,36.86774407,12.8573165179943,36,"-1"
"813",2018-04-25,"BBAS3",0.01303657789,36.81807048,36.09283595,12.5005205281819,37,"1"
"814",2018-04-26,"BBAS3",0.007794690733,37.10617734,37.0863079,12.4178923231129,53,"1"
"815",2018-04-27,"BBAS3",0,37.10617734,37.35454533,12.4006603314935,49,"0"
"816",2018-04-30,"BBAS3",-0.01975373996,36.38038373,37.17341662,12.2657038328775,50,"-1"
"817",2018-05-02,"BBAS3",-0.01870241532,35.70630578,36.18212551,12.4155958597493,39,"-1"
"818",2018-05-03,"BBAS3",-0.02872627826,34.69518885,35.68647996,12.6895599599346,54,"-1"
"819",2018-05-04,"BBAS3",-0.00200200268,34.62579847,34.69518885,12.4617375965483,61,"-1"
"820",2018-05-07,"BBAS3",-0.001145803609,34.58614683,34.87362125,12.5188813826995,54,"-1"
"821",2018-05-08,"BBAS3",0.02686433292,35.52787338,34.84388251,12.7123298499412,40,"1"
"822",2018-05-09,"BBAS3",0.04126832345,37.02472296,35.78560907,13.1267377956703,66,"1"
"823",2018-05-10,"BBAS3",-0.03736968304,35.66665414,36.64803233,13.5593697873219,84,"-1"
"824",2018-05-11,"BBAS3",-0.004736044521,35.49813465,36.00369311,12.7516996160348,57,"-1"
"825",2018-05-14,"BBAS3",-0.02516745304,34.61588556,35.49813465,12.6908016966149,50,"-1"
"826",2018-05-15,"BBAS3",-0.02758194879,33.674159,34.10041418,12.9765164590572,64,"-1"
"827",2018-05-16,"BBAS3",0.01461159836,34.16980456,33.70389774,12.5080680418762,63,"1"
"828",2018-05-17,"BBAS3",-0.04752899286,32.58373878,34.09050127,13.0768051847836,71,"-1"
"829",2018-05-18,"BBAS3",-0.005491166947,32.40530638,32.01870285,12.8997821679463,85,"-1"
"830",2018-05-21,"BBAS3",-0.02414978042,31.63209932,33.19833927,12.6785201610516,55,"-1"
"831",2018-05-22,"BBAS3",0.02196650871,32.33463397,32.08513834,12.8056533751066,55,"1"
"832",2018-05-23,"BBAS3",-0.02184174192,31.6360462,31.93544096,12.5942898602288,50,"-1"
"833",2018-05-24,"BBAS3",-0.03107730474,30.66800315,30.53826542,13.3907769998618,62,"-1"
"834",2018-05-25,"BBAS3",-0.02104648549,30.02929433,31.09713563,12.6369358084028,82,"-1"
"835",2018-05-28,"BBAS3",-0.07628330474,27.82375294,29.64008114,12.9780125220552,93,"-1"
"836",2018-05-29,"BBAS3",0.02234531704,28.45248193,28.54230036,12.9801682773003,94,"1"
"837",2018-05-30,"BBAS3",0.05920835504,30.18797753,28.37888569,13.4139592808179,76,"1"
"838",2018-06-01,"BBAS3",0.009503594379,30.47623942,30.95336254,13.3570512360407,92,"1"
"839",2018-06-04,"BBAS3",0.01424894575,30.91360228,31.03288306,12.5127224380165,67,"1"
"840",2018-06-05,"BBAS3",-0.06578259585,28.9454694,30.66510065,12.8286525015164,77,"-1"
"841",2018-06-06,"BBAS3",-0.05071509258,27.51410004,28.82618862,12.9391302052153,82,"-1"
"842",2018-06-07,"BBAS3",-0.04092737099,26.41075282,26.93757626,13.4992232285022,95,"-1"
"843",2018-06-08,"BBAS3",0.0142005376,26.78847529,26.68907464,13.3524269301837,97,"1"
"844",2018-06-11,"BBAS3",-0.03358172567,25.9038095,27.23577821,12.539851973812,56,"-1"
"845",2018-06-12,"BBAS3",0.03803177401,26.90795094,26.22004852,12.8723161458904,54,"1"
"846",2018-06-13,"BBAS3",-0.01832169405,26.41944053,26.91792054,13.004982011068,68,"-1"
"847",2018-06-14,"BBAS3",-0.04634033727,25.2230885,26.66868053,12.8885986202506,67,"-1"
"848",2018-06-15,"BBAS3",-0.01192857083,24.9240005,25.2230885,13.5686875993438,100,"-1"
"849",2018-06-18,"BBAS3",-0.01938671382,24.44545969,24.70466929,12.5767530534811,90,"-1"
"850",2018-06-19,"BBAS3",0.067795853,26.16023092,24.18625008,12.9726027140052,74,"1"
"851",2018-06-20,"BBAS3",0.02855190193,26.91792054,26.58892373,13.0476031926062,85,"1"
"852",2018-06-21,"BBAS3",-0.03735578652,25.93093012,26.69858933,12.5512709844517,72,"-1"
"853",2018-06-22,"BBAS3",0.003454234838,26.02065652,26.24995732,12.3801267879057,60,"1"
"854",2018-06-25,"BBAS3",0.02870287676,26.77834613,26.26989652,12.6298752558752,56,"1"
"855",2018-06-26,"BBAS3",0.01184321765,27.09737334,26.97773814,12.7325038660746,66,"1"
"856",2018-06-27,"BBAS3",-0.02081859575,26.53907573,27.09737334,12.9490118691636,62,"-1"
"857",2018-06-28,"BBAS3",0.0558845416,28.06442456,26.44934933,12.6779838292365,73,"1"
"858",2018-06-29,"BBAS3",0.005084807791,28.20749019,28.13857136,12.9148027787547,80,"1"
"859",2018-07-02,"BBAS3",0.02550103727,28.93606061,27.84320497,12.4532998435649,30,"1"
"860",2018-07-03,"BBAS3",0.008807645043,29.19204482,29.18219927,12.6460712167271,45,"1"
"861",2018-07-04,"BBAS3",0.02826455815,30.02891625,29.3791102,12.1904055551011,45,"1"
"862",2018-07-05,"BBAS3",-0.02355391688,29.32988247,30.20613609,12.6305884643291,40,"-1"
"863",2018-07-06,"BBAS3",-0.01113935568,29.00497944,29.08374381,12.5354807037789,44,"-1"
"864",2018-07-10,"BBAS3",-0.008522294641,28.75884078,29.43818348,13.0064698055864,38,"-1"
"865",2018-07-11,"BBAS3",0.01966165032,29.32988247,28.50285658,13.0073766783519,37,"1"
"866",2018-07-12,"BBAS3",0.01895318581,29.89107861,29.43818348,12.6534823178414,39,"1"
"867",2018-07-13,"BBAS3",0.02504603192,30.64918567,29.83200533,12.6720274643939,36,"1"
"868",2018-07-16,"BBAS3",-0.01098202253,30.3144371,30.59995794,12.5562434835552,35,"-1"
"869",2018-07-17,"BBAS3",0.03290506097,31.32852837,30.15690836,12.8414794782535,46,"1"
"870",2018-07-18,"BBAS3",-0.00630519112,31.13161744,31.30883728,12.9475217758642,35,"-1"
"871",2018-07-19,"BBAS3",-0.008894594861,30.85594214,30.68856786,13.6682615070115,32,"-1"
"872",2018-07-20,"BBAS3",0.05161232454,32.49030283,31.99802552,13.4080910412432,41,"1"
"873",2018-07-23,"BBAS3",-0.006688988155,32.27370081,32.49030283,12.1452498790844,29,"-1"
"874",2018-07-24,"BBAS3",0.007900375364,32.52968502,32.68721376,12.2990209473863,34,"1"
"875",2018-07-25,"BBAS3",0.01591386232,33.05149897,32.62814048,12.5688737859488,49,"1"
"876",2018-07-26,"BBAS3",-0.0330082957,31.97833442,33.02196233,12.4637490158955,31,"-1"
"877",2018-07-27,"BBAS3",0.01224005491,32.37215628,32.19493644,12.325676245176,31,"1"
"878",2018-07-30,"BBAS3",0.0003040900033,32.38200182,32.49030283,11.9962092710131,31,"1"
"879",2018-07-31,"BBAS3",-0.01522313784,31.89277934,32.14792158,12.3561980921078,29,"-1"
"880",2018-08-01,"BBAS3",0.01435796774,32.353998,31.61801078,12.4622524409161,33,"1"
"881",2018-08-02,"BBAS3",0.00785502526,32.60914023,32.13810842,12.4903940773497,32,"1"
"882",2018-08-03,"BBAS3",0.02964937019,33.59045652,32.89372196,13.0078858724567,34,"1"
"883",2018-08-06,"BBAS3",0.002042901626,33.65914866,33.71802764,12.0856774511559,26,"1"
"884",2018-08-07,"BBAS3",-0.02151254318,32.94278777,33.75728029,12.7658455639771,36,"-1"
"885",2018-08-08,"BBAS3",-0.02840070038,32.02035046,33.02129307,12.6572565392833,40,"-1"
"886",2018-08-09,"BBAS3",0.02929395637,32.97222726,32.57970075,13.1911578292074,47,"1"
"887",2018-08-10,"BBAS3",-0.05663334163,31.15679213,32.4325033,13.3979961477031,56,"-1"
"888",2018-08-13,"BBAS3",0.004713284448,31.30398957,31.00959469,12.5804391665363,37,"1"
"889",2018-08-14,"BBAS3",0.03390155167,32.38343749,31.84371353,12.5614157029016,33,"1"
"890",2018-08-15,"BBAS3",-0.02144033123,31.69651609,31.79464772,12.9608415976463,36,"-1"
"891",2018-08-16,"BBAS3",0.003091192578,31.79464772,32.06941628,12.6852558879104,33,"1"
"892",2018-08-17,"BBAS3",-0.03581909781,30.67594715,31.30398957,13.0341811333992,30,"-1"
"893",2018-08-20,"BBAS3",-0.0269103611,29.86145463,30.68576031,13.1175357431074,34,"-1"
