"","date","sentido_VALE3","lag_fechamento_VALE3","lag_abertura_VALE3","lag_volume_VALE3","lag_retorno_VALE3","lag_value_VALE3"
"167",2018-08-31,"0",56.32834194,57.08186383,13.6159443634275,-0.0118409253,78
"168",2018-09-03,"1",55.3975891,56.32742554,13.6309577136989,-0.01666174308,82
"169",2018-09-04,"0",55.84184429,55.06698058,12.3938459810024,0.00798741127,85
"170",2018-09-05,"1",53.72388349,55.37692606,13.2527423062323,-0.03866582549,82
"171",2018-09-06,"1",53.87885624,53.80653562,12.8506307666978,0.002880462868,78
"172",2018-09-10,"0",55.25294787,54.54007326,13.4134586183637,0.02518357078,76
"173",2018-09-11,"0",54.98432845,55.69720306,13.1477581824243,-0.004873486694,84
"174",2018-09-12,"1",54.33344294,54.35410597,13.2364043090037,-0.01190827794,81
"175",2018-09-13,"1",55.22195332,54.7570351,13.5654902918941,0.01622064987,79
"176",2018-09-14,"1",55.56289335,55.48024122,13.5908471021802,0.006155013372,75
"177",2018-09-17,"0",57.02996863,55.89350187,13.7768788713008,0.02606130244,78
"178",2018-09-18,"1",56.86466438,57.13328379,13.4406658243527,-0.00290275966,81
"179",2018-09-19,"1",59.24091307,57.47422382,13.9998459190259,0.04093826683,77
"180",2018-09-20,"1",60.52202106,59.519864,13.5275164368304,0.02139488094,76
"181",2018-09-21,"1",61.28655325,61.17290657,13.4355465160476,0.01255317587,78
"182",2018-09-24,"0",63.03257946,61.87544966,14.178418138608,0.0280912679,82
"183",2018-09-25,"1",62.19572666,62.8672752,13.2350347038412,-0.01336543286,84
"184",2018-09-26,"0",64.26202987,61.98909634,13.8798281171916,0.03268264743,82
"185",2018-09-27,"0",61.99942786,64.26202987,14.2477363825634,-0.03584378474,80
"186",2018-09-28,"1",61.4518575,62.21638969,14.048510970417,-0.00887109341,76
"187",2018-10-01,"1",61.50789116,60.51052148,13.7122223380621,0.0009114147432,77
"188",2018-10-02,"1",62.10425654,61.3639409,13.2158355053895,0.009649051733,82
"189",2018-10-03,"0",62.92682948,62.58751814,14.0706053870725,0.01315808457,80
"190",2018-10-04,"0",61.64155927,63.75968457,14.3222438194267,-0.02063630803,75
"191",2018-10-05,"0",60.45911067,61.68268791,13.6837524492849,-0.01936902658,72
"192",2018-10-08,"0",59.11214749,59.48230531,13.9929049964217,-0.02253083527,73
"193",2018-10-09,"1",58.65973238,58.60832157,14.2445209540709,-0.007682943312,77
"194",2018-10-10,"0",59.28694424,59.01960804,13.866633237798,0.0106356159,76
"195",2018-10-11,"1",57.46700162,58.99904371,13.6196878696795,-0.03117821893,77
"196",2018-10-15,"1",58.07364916,58.03252052,13.7392880440498,0.0105011199,73
"197",2018-10-16,"1",59.2972264,58.55691076,13.779368221743,0.02085051445,80
"198",2018-10-17,"1",59.32807289,59.57484477,13.7532978633274,0.0005200658861,82
"199",2018-10-18,"0",60.45911067,59.98613124,14.0851017222924,0.01888468138,77
"200",2018-10-19,"1",58.09421349,60.51052148,13.813210915813,-0.03990121675,73
"201",2018-10-22,"1",58.12505997,58.71114319,13.5691329236381,0.0005308325342,77
"202",2018-10-23,"0",60.01697772,59.32807289,13.6331910011683,0.03203058853,76
"203",2018-10-24,"0",58.35126753,58.92706858,14.0022880058472,-0.02814640285,77
"204",2018-10-25,"1",55.96580602,59.01960804,13.8333406528616,-0.04174018391,77
"205",2018-10-26,"1",56.15088493,57.54925892,14.317663078874,0.003301543714,79
"206",2018-10-29,"0",57.16881894,56.44906762,14.2163670627553,0.01796618509,77
"207",2018-10-30,"1",54.59827852,58.09421349,14.1892971588428,-0.04600627301,78
"208",2018-10-31,"1",55.39000497,55.1123866,14.0908343302304,0.01439680846,81
"209",2018-11-01,"1",58.04891876,55.63319934,14.2340070541711,0.04688692019,75
"210",2018-11-05,"1",58.8575706,58.08986315,13.9911473212295,0.01383438579,77
"211",2018-11-06,"0",58.88827889,58.97016769,13.7238589773166,0.000521603077,84
"212",2018-11-07,"1",58.58119592,58.34576563,13.3989718633875,-0.005228314454,77
"213",2018-11-08,"0",58.94969549,59.15441747,13.5498704337224,0.00627070509,83
"214",2018-11-09,"0",58.36623783,59.14418137,13.8085806011856,-0.009946858028,75
"215",2018-11-12,"1",55.94028231,57.83396067,14.3191816489888,-0.04245286887,76
"216",2018-11-13,"1",56.1450043,56.40090678,13.7084463696578,0.003652972104,79
"217",2018-11-14,"0",57.59853039,56.19618479,13.8780918524828,0.02555934672,85
"218",2018-11-16,"1",56.46232337,56.51350387,14.2817565109795,-0.01992348052,78
"219",2018-11-19,"0",57.4756972,57.16861422,13.9301883328406,0.01778862826,77
"220",2018-11-21,"0",56.67728146,57.4756972,13.5091783138841,-0.01398875035,84
"221",2018-11-22,"0",55.81744912,55.42847735,13.846609920506,-0.0152869219,80
"222",2018-11-23,"0",55.31588026,55.98122671,13.1463630670522,-0.009026495838,75
"223",2018-11-26,"0",51.53875964,54.65053381,14.3801428848581,-0.07072589392,75
"224",2018-11-27,"0",51.30332936,51.12931567,14.2558137124334,-0.004578489149,80
"225",2018-11-28,"1",51.09860738,50.86317709,14.0808772337576,-0.003998405973,80
"226",2018-11-29,"0",53.53479899,51.69230113,14.2428389139291,0.04657464702,78
"227",2018-11-30,"1",53.22771602,53.14582722,14.0333609250635,-0.005752652489,77
"228",2018-12-03,"1",54.16034067,52.88839328,14.2846237909249,0.01736968029,84
