"","date","sentido_B3SA3","lag_fechamento_B3SA3","lag_abertura_B3SA3","lag_volume_B3SA3","lag_retorno_B3SA3","lag_value_B3SA3"
"201",2012-10-23,"0",15.37096726,15.15302071,12.1495446211883,0.01050272218,0
"202",2012-10-24,"0",14.91213242,15.29067117,12.1515847802461,-0.03030534952,0
"203",2012-10-25,"1",14.72859848,15.02684113,11.7167230846869,-0.01238405917,0
"204",2012-10-26,"1",15.13007897,14.91213242,12.0422823199155,0.02689366845,0
"205",2012-10-29,"0",15.22184594,15.02684113,11.7527845304053,0.006046881632,0
"206",2012-10-30,"1",15.1186081,15.13007897,10.952927103863,-0.006805319281,0
"207",2012-10-31,"0",15.16449158,15.13007897,11.4645752040292,0.003030305325,0
"208",2012-11-01,"1",14.82466685,15.21238891,11.6500665846836,-0.0226641423,0
"209",2012-11-05,"0",15.39484635,14.92729916,11.8219971401005,0.03774032796,0
"210",2012-11-06,"1",15.05273865,15.23519609,12.8094318706991,-0.02247285581,0
"211",2012-11-07,"0",15.75976122,15.05273865,13.0458192093645,0.04589998875,0
"212",2012-11-08,"0",15.64572533,15.63432174,12.0276096349629,-0.00726219605,0
"213",2012-11-09,"0",15.18958173,15.73695404,12.3732086499148,-0.02958795722,0
"214",2012-11-12,"0",15.1097566,15.2237925,12.3438717933185,-0.005269112666,0
"215",2012-11-13,"0",15.01852788,15.25800327,11.638659033436,-0.006056036671,0
"216",2012-11-14,"0",14.89308839,14.93870275,12.2726606275873,-0.008387391923,0
"217",2012-11-16,"0",14.60799865,14.89308839,12.0282728501468,-0.01932800793,0
"218",2012-11-19,"1",14.48255916,14.4369448,11.9494757179567,-0.008624122461,0
"219",2012-11-21,"0",14.63080583,14.5509807,11.8590580328316,0.0101841852,0
"220",2012-11-22,"1",14.30010172,14.69922736,12.3017872889826,-0.02286264344,0
"221",2012-11-23,"1",14.38586495,14.44340841,11.4652571712687,0.005979473484,0
"222",2012-11-26,"1",14.4664258,14.39737364,11.7611127867239,0.005584378313,0
"223",2012-11-27,"0",14.47793449,14.38586495,11.6737765043122,0.0007952286728,0
"224",2012-11-28,"1",14.38586495,14.4664258,11.7240531136059,-0.006379606986,0
"225",2012-11-29,"1",14.62754748,14.27077803,12.3702981180547,0.01666044088,0
"226",2012-11-30,"0",14.85772132,14.67358225,11.6055411086797,0.01561311964,0
"227",2012-12-03,"1",14.68902635,14.81486692,12.4281356132241,-0.01141897612,0
"228",2012-12-04,"0",15.04366795,14.7004664,11.7305176358461,0.02385646037,0
"229",2012-12-05,"0",14.75766666,15.04366795,12.0865512247576,-0.01919444726,0
"230",2012-12-06,"0",14.58606589,14.9864677,12.3767263974564,-0.01169603975,0
"231",2012-12-07,"1",14.42590516,14.68902635,11.9984763567472,-0.0110411216,0
"232",2012-12-10,"1",14.91782739,14.43734522,12.034536714198,0.03353140652,0
"233",2012-12-11,"1",15.28390904,14.84918708,11.8860119990144,0.02424361163,0
"234",2012-12-12,"0",15.78727131,15.3411093,12.4660648681603,0.03240342401,0
"235",2012-12-13,"1",15.66143074,15.90167183,12.4909733535716,-0.008002952835,0
"236",2012-12-14,"1",15.6728708,15.53559018,11.903425824353,0.0007301935544,0
"237",2012-12-17,"0",15.73007105,15.6957509,12.1671758799002,0.003642991254,0
"238",2012-12-18,"1",15.37542945,15.718631,12.6763106223144,-0.02280348902,0
"239",2012-12-19,"1",15.85591162,15.50127002,11.9756589808688,0.03077165864,0
"240",2012-12-20,"0",16.3592739,15.86735167,12.836743177831,0.03125254358,0
"241",2012-12-21,"0",15.98175219,16.21055323,12.8526548094427,-0.02334736404,0
"242",2012-12-26,"1",15.76439121,15.73007105,11.6731803334149,-0.01369390769,0
"243",2012-12-27,"0",16.0275124,15.74151111,12.4118909782355,0.01655309479,0
"244",2012-12-28,"1",15.76439121,16.07327261,12.3044825616387,-0.01655309479,0
"245",2013-01-02,"1",15.89053711,15.77703327,12.1633373635088,0.007970106044,0
"246",2013-01-03,"0",16.01539133,16.11754478,12.3351296680737,0.007826436303,0
"247",2013-01-04,"0",16.01539133,16.06079286,12.0474226924695,0,0
"248",2013-01-07,"0",15.77703327,15.90188749,12.5475075477311,-0.01499492575,0
"249",2013-01-08,"1",15.64082867,15.67487982,11.8673989875581,-0.008670574564,0
"250",2013-01-09,"1",15.77703327,15.49327368,12.447303628543,0.008670574564,0
