"","date","ativo","retorno","fechamento","abertura","sentido_ret","volume","Dia","Ano","Semana","value"
"8115",2016-11-18,"ITSA4",0.01607382483,6.930940869,6.804636707,1,159461,"Sexta",2016,47,63
"8116",2016-11-21,"ITSA4",0.01019838867,7.00198696,7.00198696,1,198890,"Segunda",2016,48,67
"8117",2016-11-22,"ITSA4",0,7.00198696,7.088821071,-1,246096,"Terça",2016,48,60
"8118",2016-11-23,"ITSA4",-0.01820300545,6.875682798,6.97830493,-1,202948,"Quarta",2016,48,57
"8119",2016-11-24,"ITSA4",-0.008069208047,6.820424728,6.907258839,-1,76588,"Quinta",2016,48,56
"8120",2016-11-25,"ITSA4",-0.004640379556,6.788848687,6.780954677,-1,108982,"Sexta",2016,48,58
"8121",2016-11-28,"ITSA4",0.009259325411,6.852000768,6.796742697,1,135892,"Segunda",2016,49,62
"8122",2016-11-29,"ITSA4",-0.01977958608,6.717802596,6.828318738,-1,139856,"Terça",2016,49,58
"8123",2016-11-30,"ITSA4",0.009883993672,6.784530541,6.784530541,1,248601,"Quarta",2016,49,80
"8124",2016-12-01,"ITSA4",-0.05071172997,6.449053463,6.677967234,-1,280062,"Quinta",2016,49,68
"8125",2016-12-02,"ITSA4",0.003665245403,6.472734198,6.41747915,1,193158,"Sexta",2016,49,65
"8126",2016-12-05,"ITSA4",-0.0048899853,6.441159885,6.504308511,-1,117555,"Segunda",2016,50,71
"8127",2016-12-06,"ITSA4",0.02181904739,6.583244294,6.409585572,1,131617,"Terça",2016,50,77
"8128",2016-12-07,"ITSA4",0.002395210729,6.599031451,6.630605764,1,163640,"Quarta",2016,50,72
"8129",2016-12-08,"ITSA4",-0.001196888235,6.591137873,6.654286499,-1,128288,"Quinta",2016,50,62
"8130",2016-12-09,"ITSA4",0.005970166994,6.630605764,6.622712186,1,159178,"Sexta",2016,50,66
"8131",2016-12-12,"ITSA4",-0.04007822357,6.37011768,6.551669981,-1,152324,"Segunda",2016,51,69
"8132",2016-12-13,"ITSA4",0.004944385851,6.401691994,6.354330524,1,186125,"Terça",2016,51,64
"8133",2016-12-14,"ITSA4",-0.006184311616,6.362224102,6.401691994,-1,173708,"Quarta",2016,51,62
"8134",2016-12-15,"ITSA4",0,6.362224102,6.362224102,-1,164470,"Quinta",2016,51,70
"8135",2016-12-16,"ITSA4",-0.004975134646,6.330649789,6.433266307,-1,123000,"Sexta",2016,51,67
"8136",2016-12-19,"ITSA4",-0.017610518,6.220139693,6.354330524,-1,167656,"Segunda",2016,52,75
"8137",2016-12-20,"ITSA4",0.01010109598,6.283288319,6.306969054,1,140871,"Terça",2016,52,100
"8138",2016-12-21,"ITSA4",0,6.283288319,6.314862632,-1,105873,"Quarta",2016,52,76
"8139",2016-12-22,"ITSA4",0.007509422015,6.330649789,6.306969054,1,145055,"Quinta",2016,52,68
"8140",2016-12-23,"ITSA4",0.01994440951,6.458178375,6.441828556,1,161934,"Sexta",2016,52,57
"8141",2016-12-26,"ITSA4",0.0125787822,6.539927468,6.490878012,1,46238,"Segunda",2016,53,63
"8142",2016-12-27,"ITSA4",-0.003757048877,6.51540274,6.564452196,-1,44662,"Terça",2016,53,61
"8143",2016-12-28,"ITSA4",0.01370737973,6.605326743,6.482703103,1,92697,"Quarta",2016,53,58
"8144",2016-12-29,"ITSA4",0.02145558688,6.748579192,6.601870948,1,127609,"Quinta",2016,53,64
"8145",2017-01-02,"ITSA4",-0.008490044929,6.691525986,6.683375528,-1,37144,"Segunda",2017,1,79
"8146",2017-01-03,"ITSA4",0.04291480915,6.984942473,6.724127818,1,158588,"Terça",2017,1,81
"8147",2017-01-04,"ITSA4",0.005817352065,7.025694762,6.936039725,1,81586,"Quarta",2017,1,77
"8148",2017-01-05,"ITSA4",0.009237940987,7.090898426,7.041995678,1,148676,"Quinta",2017,1,88
"8149",2017-01-06,"ITSA4",-0.00345423487,7.066447052,7.090898426,-1,104797,"Sexta",2017,1,100
"8150",2017-01-09,"ITSA4",0.01032711415,7.139801174,7.050146136,1,88792,"Segunda",2017,2,91
"8151",2017-01-10,"ITSA4",-0.006872879278,7.090898426,7.164252548,-1,89466,"Terça",2017,2,86
"8152",2017-01-11,"ITSA4",0.006872879278,7.139801174,7.1153498,1,119088,"Quarta",2017,2,80
"8153",2017-01-12,"ITSA4",0.02702867239,7.335412165,7.278358959,1,214722,"Quinta",2017,2,74
"8154",2017-01-13,"ITSA4",-0.01005033586,7.262058043,7.278358959,-1,102834,"Sexta",2017,2,77
"8155",2017-01-16,"ITSA4",0,7.262058043,7.262058043,-1,93520,"Segunda",2017,3,82
"8156",2017-01-17,"ITSA4",0.02000066671,7.408766287,7.262058043,1,146271,"Terça",2017,3,74
"8157",2017-01-18,"ITSA4",-0.005515733785,7.368013997,7.465819492,-1,142256,"Quarta",2017,3,65
"8158",2017-01-19,"ITSA4",-0.001106806967,7.359863539,7.384314913,-1,99716,"Quinta",2017,3,66
"8159",2017-01-20,"ITSA4",0.01101332718,7.441368118,7.376164455,1,118773,"Sexta",2017,3,73
"8160",2017-01-23,"ITSA4",0.02487959588,7.628828652,7.43321766,1,137405,"Segunda",2017,4,70
"8161",2017-01-24,"ITSA4",-0.01182173897,7.539173614,7.620678194,-1,153556,"Terça",2017,4,68
"8162",2017-01-26,"ITSA4",0.004315001296,7.571775446,7.620678194,1,180860,"Quinta",2017,4,67
"8163",2017-01-27,"ITSA4",-0.00107700602,7.563624988,7.588076362,-1,103262,"Sexta",2017,4,70
"8164",2017-01-30,"ITSA4",-0.01192426053,7.47396995,7.547324072,-1,120331,"Segunda",2017,5,80
"8165",2017-01-31,"ITSA4",0.008131462278,7.534992018,7.478154794,1,207108,"Terça",2017,5,81
"8166",2017-02-01,"ITSA4",0.00430108189,7.567470432,7.575590035,1,173835,"Quarta",2017,5,73
"8167",2017-02-02,"ITSA4",-0.001073537413,7.559350828,7.518752811,-1,132104,"Quinta",2017,5,70
"8168",2017-02-03,"ITSA4",0.01914952134,7.705503691,7.551231225,1,166940,"Sexta",2017,5,78
"8169",2017-02-06,"ITSA4",-0.01486226933,7.591829242,7.713623294,-1,138639,"Segunda",2017,6,89
"8170",2017-02-07,"ITSA4",0.01380797297,7.697384087,7.746101708,1,187377,"Terça",2017,6,91
"8171",2017-02-08,"ITSA4",0.008403410791,7.762340915,7.721742898,1,147496,"Quarta",2017,6,89
"8172",2017-02-09,"ITSA4",0.00729549875,7.819178139,7.802938932,1,145639,"Quinta",2017,6,76
"8173",2017-02-10,"ITSA4",0.009302392661,7.892254571,7.84353695,1,197831,"Sexta",2017,6,80
"8174",2017-02-13,"ITSA4",-0.002059732959,7.876015364,7.900374174,-1,137924,"Segunda",2017,7,77
"8175",2017-02-14,"ITSA4",-0.004132237289,7.84353695,7.908493778,-1,216344,"Terça",2017,7,72
"8176",2017-02-15,"ITSA4",0.03758695375,8.143962278,7.900374174,1,253401,"Quarta",2017,7,77
"8177",2017-02-16,"ITSA4",-0.002995508979,8.119603468,8.103364261,-1,252409,"Quinta",2017,7,70
"8178",2017-02-17,"ITSA4",0.01587334916,8.249517123,8.05464664,1,207905,"Sexta",2017,7,69
"8179",2017-02-20,"ITSA4",0.01368545309,8.363191572,8.281995537,1,101466,"Segunda",2017,8,84
"8180",2017-02-21,"ITSA4",0.02286198229,8.556593056,8.473519337,1,206424,"Terça",2017,8,72
"8181",2017-02-22,"ITSA4",0.004842624476,8.598129916,8.539978313,1,208387,"Quarta",2017,8,70
"8182",2017-02-23,"ITSA4",-0.01263993494,8.490134081,8.61474466,-1,199890,"Quinta",2017,8,68
"8183",2017-02-24,"ITSA4",-0.02106403737,8.313167934,8.379408315,-1,130951,"Sexta",2017,8,83
"8184",2017-03-01,"ITSA4",-0.003497380527,8.284144405,8.416823394,-1,153550,"Quarta",2017,9,76
"8185",2017-03-02,"ITSA4",-0.01208473922,8.184635163,8.292436841,-1,172806,"Quinta",2017,9,86
"8186",2017-03-03,"ITSA4",0.01208473922,8.284144405,8.226097347,1,92714,"Sexta",2017,9,90
"8187",2017-03-06,"ITSA4",0.007976114066,8.350483899,8.284144405,1,138827,"Segunda",2017,10,96
"8188",2017-03-07,"ITSA4",-0.01500778543,8.226097347,8.358776336,-1,90845,"Terça",2017,10,83
"8189",2017-03-08,"ITSA4",-0.0193390251,8.068541047,8.267559531,-1,119089,"Quarta",2017,10,81
"8190",2017-03-09,"ITSA4",-0.009292787579,7.993909115,8.068541047,-1,168940,"Quinta",2017,10,78
"8191",2017-03-10,"ITSA4",0.00414079267,8.027078863,8.035371299,1,227164,"Sexta",2017,10,83
"8192",2017-03-13,"ITSA4",0.01435922108,8.143172978,8.08512592,1,87880,"Segunda",2017,11,76
"8193",2017-03-14,"ITSA4",-0.01126484007,8.051956173,8.118295668,-1,128448,"Terça",2017,11,75
"8194",2017-03-15,"ITSA4",0.02542078929,8.259267094,8.126588105,1,185628,"Quarta",2017,11,81
"8195",2017-03-16,"ITSA4",0,8.259267094,8.275851968,-1,153450,"Quinta",2017,11,72
"8196",2017-03-17,"ITSA4",-0.01926060554,8.101710794,8.275851968,-1,291584,"Sexta",2017,11,73
"8197",2017-03-20,"ITSA4",-0.002049181035,8.08512592,8.08512592,-1,147875,"Segunda",2017,12,82
"8198",2017-03-21,"ITSA4",-0.03549433141,7.803183068,8.076833484,-1,251116,"Terça",2017,12,74
"8199",2017-03-22,"ITSA4",0.02518496174,8.002201552,7.803183068,1,212635,"Quarta",2017,12,66
"8200",2017-03-23,"ITSA4",-0.008324709882,7.935862057,7.952446931,-1,138801,"Quinta",2017,12,63
"8201",2017-03-24,"ITSA4",0.009360442763,8.010493989,7.935862057,1,76683,"Sexta",2017,12,66
"8202",2017-03-27,"ITSA4",0.009273636789,8.08512592,7.985616678,1,77813,"Segunda",2017,13,69
"8203",2017-03-28,"ITSA4",-0.007205383723,8.027078863,8.08512592,-1,162953,"Terça",2017,13,65
"8204",2017-03-29,"ITSA4",0.009254564757,8.101710794,8.035371299,1,170491,"Quarta",2017,13,66
"8205",2017-03-30,"ITSA4",-0.0123585507,8.002201552,8.126588105,-1,171366,"Quinta",2017,13,70
"8206",2017-03-31,"ITSA4",-0.01816299696,7.858169575,7.965702422,-1,165387,"Sexta",2017,13,76
"8207",2017-04-03,"ITSA4",0.008385793379,7.924343635,7.90780012,1,92174,"Segunda",2017,14,83
"8208",2017-04-04,"ITSA4",0.01347869032,8.031876482,7.924343635,1,126869,"Terça",2017,14,81
"8209",2017-04-05,"ITSA4",-0.01139318383,7.94088715,8.031876482,-1,111103,"Quarta",2017,14,88
"8210",2017-04-06,"ITSA4",-0.01363419127,7.833354303,7.932615392,-1,100623,"Quinta",2017,14,93
"8211",2017-04-07,"ITSA4",0.0052659416,7.87471309,7.849897818,1,103709,"Sexta",2017,14,86
"8212",2017-04-10,"ITSA4",0.004192878261,7.90780012,7.916071877,1,248177,"Segunda",2017,15,88
"8213",2017-04-11,"ITSA4",0.004175371412,7.94088715,7.94088715,1,193976,"Terça",2017,15,79
"8214",2017-04-12,"ITSA4",-0.005221943976,7.899528363,7.916071877,-1,220362,"Quarta",2017,15,76
"8215",2017-04-13,"ITSA4",-0.02545206321,7.701006184,7.87471309,-1,205641,"Quinta",2017,15,74
"8216",2017-04-17,"ITSA4",0.02649863578,7.90780012,7.725821456,1,174921,"Segunda",2017,16,82
"8217",2017-04-18,"ITSA4",0.008333381562,7.97397418,7.87471309,1,174727,"Terça",2017,16,76
"8218",2017-04-19,"ITSA4",-0.01673679236,7.84162606,8.007061209,-1,136304,"Quarta",2017,16,70
"8219",2017-04-20,"ITSA4",-0.008474626981,7.775452001,7.891256605,-1,150586,"Quinta",2017,16,79
"8220",2017-04-24,"ITSA4",0.02417353653,7.965702422,7.899528363,1,171585,"Segunda",2017,17,78
"8221",2017-04-25,"ITSA4",0.002074689541,7.982245937,7.90780012,1,143206,"Terça",2017,17,79
"8222",2017-04-26,"ITSA4",-0.00311365068,7.957430665,7.932615392,-1,149797,"Quarta",2017,17,77
"8223",2017-04-27,"ITSA4",0.01239685298,8.056691754,8.023604724,1,98132,"Quinta",2017,17,79
"8224",2017-04-28,"ITSA4",0.01388400699,8.169331052,8.028907768,1,143402,"Sexta",2017,17,87
"8225",2017-05-02,"ITSA4",0.019029117,8.326274722,8.202371824,1,186481,"Terça",2017,18,88
"8226",2017-05-03,"ITSA4",-0.009970172312,8.24367279,8.351055301,-1,134152,"Quarta",2017,18,84
"8227",2017-05-04,"ITSA4",-0.02331580532,8.053688347,8.251932983,-1,175987,"Quinta",2017,18,81
"8228",2017-05-05,"ITSA4",0.02731581065,8.276713563,8.078468927,1,110552,"Sexta",2017,18,100
"8229",2017-05-08,"ITSA4",-0.001998002668,8.260193177,8.276713563,-1,162680,"Segunda",2017,19,97
"8230",2017-05-09,"ITSA4",0.002995508976,8.284973756,8.293233949,1,95558,"Terça",2017,19,86
"8231",2017-05-10,"ITSA4",0.006954821881,8.342795108,8.318014529,1,162841,"Quarta",2017,19,83
"8232",2017-05-11,"ITSA4",0.01669160009,8.483218392,8.375835881,1,146283,"Quinta",2017,19,78
"8233",2017-05-12,"ITSA4",0.002916871292,8.507998972,8.524519358,1,138504,"Sexta",2017,19,78
"8234",2017-05-15,"ITSA4",0,8.507998972,8.507998972,-1,154546,"Segunda",2017,20,85
"8235",2017-05-16,"ITSA4",-0.002916871292,8.483218392,8.507998972,-1,291608,"Terça",2017,20,73
"8236",2017-05-17,"ITSA4",-0.01966631722,8.318014529,8.466698006,-1,192771,"Quarta",2017,20,68
"8237",2017-05-18,"ITSA4",-0.1012862932,7.516775791,7.128546711,-1,592304,"Quinta",2017,20,62
"8238",2017-05-19,"ITSA4",0.006571765169,7.56633695,7.640678688,1,337452,"Sexta",2017,20,70
"8239",2017-05-22,"ITSA4",-0.02879490195,7.351571927,7.525035984,-1,256558,"Segunda",2017,21,73
"8240",2017-05-23,"ITSA4",0.01228379488,7.442434052,7.409393279,1,177865,"Terça",2017,21,65
"8241",2017-05-24,"ITSA4",0,7.442434052,7.549816563,-1,252825,"Quarta",2017,21,62
"8242",2017-05-25,"ITSA4",-0.02358335014,7.268969995,7.475474825,-1,310681,"Quinta",2017,21,64
"8243",2017-05-26,"ITSA4",0.01913395459,7.409393279,7.326791348,1,242860,"Sexta",2017,21,68
"8244",2017-05-29,"ITSA4",-0.002232143777,7.392872893,7.3846127,-1,75131,"Segunda",2017,22,67
"8245",2017-05-30,"ITSA4",0.00889883514,7.458954438,7.409393279,1,81706,"Terça",2017,22,68
"8246",2017-05-31,"ITSA4",-0.0119940401,7.370025813,7.435903138,-1,178848,"Quarta",2017,22,70
"8247",2017-06-01,"ITSA4",-0.02092244825,7.217428748,7.415392508,-1,132865,"Quinta",2017,22,71
"8248",2017-06-02,"ITSA4",0.005698021117,7.258671198,7.275168178,1,120388,"Sexta",2017,22,72
"8249",2017-06-05,"ITSA4",-0.004555816537,7.225677238,7.217428748,-1,69483,"Segunda",2017,23,81
"8250",2017-06-06,"ITSA4",0.01360565206,7.324659118,7.233925728,1,102724,"Terça",2017,23,85
"8251",2017-06-07,"ITSA4",0.01675081042,7.448386468,7.398895528,1,120032,"Quarta",2017,23,76
"8252",2017-06-08,"ITSA4",-0.007782140431,7.390647038,7.423640998,-1,116903,"Quinta",2017,23,69
"8253",2017-06-09,"ITSA4",-0.01688278704,7.266919688,7.431889488,-1,125071,"Sexta",2017,23,68
"8254",2017-06-12,"ITSA4",0,7.266919688,7.283416668,-1,108524,"Segunda",2017,24,75
"8255",2017-06-13,"ITSA4",0.006787356376,7.316410628,7.291665158,1,86524,"Terça",2017,24,66
"8256",2017-06-14,"ITSA4",0.01009543067,7.390647038,7.357653078,1,226400,"Quarta",2017,24,79
"8257",2017-06-16,"ITSA4",0.005564844622,7.431889488,7.341156098,1,193042,"Sexta",2017,24,68
"8258",2017-06-19,"ITSA4",0.001109262468,7.440137978,7.423640998,1,86693,"Segunda",2017,25,76
"8259",2017-06-20,"ITSA4",-0.02582962239,7.250422708,7.423640998,-1,162777,"Terça",2017,25,76
"8260",2017-06-21,"ITSA4",-0.005704522032,7.209180258,7.283416668,-1,76139,"Quarta",2017,25,64
"8261",2017-06-22,"ITSA4",0.002285715282,7.225677238,7.242174218,1,130817,"Quinta",2017,25,61
"8262",2017-06-23,"ITSA4",-0.01032711416,7.151440828,7.242174218,-1,110035,"Sexta",2017,25,60
"8263",2017-06-26,"ITSA4",0.02618248595,7.341156098,7.217428748,1,132892,"Segunda",2017,26,67
"8264",2017-06-27,"ITSA4",-0.01928590689,7.200931768,7.332907608,-1,142165,"Terça",2017,26,64
"8265",2017-06-28,"ITSA4",0.0091220701,7.266919688,7.233925728,1,105772,"Quarta",2017,26,65
"8266",2017-06-29,"ITSA4",0.01352895494,7.365901568,7.308162138,1,84956,"Quinta",2017,26,63
"8267",2017-06-30,"ITSA4",0.01233058828,7.457289744,7.440754734,1,97051,"Sexta",2017,26,77
"8268",2017-07-03,"ITSA4",0,7.457289744,7.473824755,-1,87745,"Segunda",2017,27,69
"8269",2017-07-04,"ITSA4",-0.00110926246,7.449022239,7.440754734,-1,56692,"Terça",2017,27,71
"8270",2017-07-05,"ITSA4",0.009939341911,7.523429786,7.46555725,1,174679,"Quarta",2017,27,73
"8271",2017-07-06,"ITSA4",-0.01327453121,7.424219723,7.531697292,-1,83608,"Quinta",2017,27,75
"8272",2017-07-07,"ITSA4",-0.001114206249,7.415952218,7.457289744,-1,175046,"Sexta",2017,27,73
"8273",2017-07-10,"ITSA4",0.008879081644,7.48209226,7.440754734,1,81776,"Segunda",2017,28,77
"8274",2017-07-11,"ITSA4",0.01426244691,7.589569828,7.48209226,1,96595,"Terça",2017,28,69
"8275",2017-07-12,"ITSA4",0.002176279433,7.606104839,7.622639849,1,285452,"Quarta",2017,28,57
"8276",2017-07-13,"ITSA4",0.003255564449,7.630907355,7.622639849,1,164278,"Quinta",2017,28,54
"8277",2017-07-14,"ITSA4",-0.002169198245,7.614372344,7.65570987,-1,185726,"Sexta",2017,28,60
"8278",2017-07-17,"ITSA4",-0.003262645638,7.589569828,7.606104839,-1,125596,"Segunda",2017,29,63
"8279",2017-07-18,"ITSA4",0.008676844029,7.65570987,7.573034818,1,161395,"Terça",2017,29,56
"8280",2017-07-19,"ITSA4",-0.008676844029,7.589569828,7.672244881,-1,172037,"Quarta",2017,29,53
"8281",2017-07-20,"ITSA4",0.004347832944,7.622639849,7.589569828,1,161237,"Quinta",2017,29,58
"8282",2017-07-21,"ITSA4",-0.002171553511,7.606104839,7.614372344,-1,112575,"Sexta",2017,29,54
"8283",2017-07-24,"ITSA4",0,7.606104839,7.647442365,-1,100404,"Segunda",2017,30,58
"8284",2017-07-25,"ITSA4",0.008658062733,7.672244881,7.630907355,1,101037,"Terça",2017,30,57
"8285",2017-07-26,"ITSA4",-0.01192426052,7.581302323,7.672244881,-1,179186,"Quarta",2017,30,56
"8286",2017-07-27,"ITSA4",0.007604599383,7.63917486,7.647442365,1,136594,"Quinta",2017,30,59
"8287",2017-07-28,"ITSA4",0,7.63917486,7.63917486,-1,228250,"Sexta",2017,30,63
"8288",2017-07-31,"ITSA4",-0.001315458793,7.629132447,7.637380158,-1,144150,"Segunda",2017,31,72
"8289",2017-08-01,"ITSA4",0.03191760297,7.876563769,7.719857265,1,182805,"Terça",2017,31,100
"8290",2017-08-02,"ITSA4",0.01145249373,7.967288588,7.868316059,1,318632,"Quarta",2017,31,63
"8291",2017-08-03,"ITSA4",-0.002072539601,7.950793166,7.967288588,-1,207270,"Quinta",2017,31,61
"8292",2017-08-04,"ITSA4",-0.003116885645,7.926050034,7.967288588,-1,81836,"Sexta",2017,31,72
"8293",2017-08-07,"ITSA4",0.02161689938,8.09925196,7.959040877,1,175075,"Segunda",2017,32,80
"8294",2017-08-08,"ITSA4",0.001017811798,8.107499671,8.107499671,1,290495,"Terça",2017,32,65
"8295",2017-08-09,"ITSA4",-0.004077477615,8.074508828,8.074508828,-1,196906,"Quarta",2017,32,61
"8296",2017-08-10,"ITSA4",-0.007175838073,8.016774852,8.049765695,-1,120929,"Quinta",2017,32,61
"8297",2017-08-11,"ITSA4",0.005130847587,8.058013406,8.008527141,1,120919,"Sexta",2017,32,62
"8298",2017-08-14,"ITSA4",0.01422788228,8.173481357,8.082756538,1,143285,"Segunda",2017,33,62
"8299",2017-08-15,"ITSA4",0.004971853378,8.214219897,8.247475848,1,136425,"Terça",2017,33,61
"8300",2017-08-16,"ITSA4",0.001011633869,8.222533884,8.23916186,1,207534,"Quarta",2017,33,58
"8301",2017-08-17,"ITSA4",-0.008121872058,8.156021982,8.205905909,-1,176605,"Quinta",2017,33,55
"8302",2017-08-18,"ITSA4",0.0131647471,8.264103823,8.16433597,1,179359,"Sexta",2017,33,56
"8303",2017-08-21,"ITSA4",-0.001006542618,8.255789835,8.280731799,-1,90394,"Segunda",2017,34,61
"8304",2017-08-22,"ITSA4",0.01002012392,8.338929713,8.289045786,1,210119,"Terça",2017,34,56
"8305",2017-08-23,"ITSA4",0.02072101764,8.513523456,8.380499652,1,142001,"Quarta",2017,34,52
"8306",2017-08-24,"ITSA4",0.007782140431,8.580035357,8.49689548,1,241583,"Quinta",2017,34,50
"8307",2017-08-25,"ITSA4",-0.001939864806,8.563407382,8.638233272,-1,145967,"Sexta",2017,34,55
"8308",2017-08-28,"ITSA4",-0.001943635209,8.546779407,8.563407382,-1,215852,"Segunda",2017,35,57
"8309",2017-08-29,"ITSA4",0.007751976793,8.613291308,8.513523456,1,205322,"Terça",2017,35,55
"8310",2017-08-30,"ITSA4",0.000964785416,8.621605296,8.646547259,1,235510,"Quarta",2017,35,56
"8311",2017-08-31,"ITSA4",-0.01842749914,8.464185553,8.621851754,-1,239968,"Quinta",2017,35,60
"8312",2017-09-01,"ITSA4",0.01896482806,8.626239179,8.543134755,1,193433,"Sexta",2017,35,60
"8313",2017-09-04,"ITSA4",-0.00386100866,8.592997409,8.626239179,-1,69593,"Segunda",2017,36,65
"8314",2017-09-05,"ITSA4",0.005785937066,8.642860064,8.692722718,1,206302,"Terça",2017,36,69
"8315",2017-09-06,"ITSA4",0.02750291889,8.883862892,8.70103316,1,302510,"Quarta",2017,36,76
"8316",2017-09-08,"ITSA4",0.002802430605,8.908794219,8.825689796,1,281487,"Sexta",2017,36,63
"8317",2017-09-11,"ITSA4",0.01297515887,9.025140413,8.975277758,1,307369,"Segunda",2017,37,72
"8318",2017-09-12,"ITSA4",0.004593485334,9.066692624,9.041761297,1,178560,"Terça",2017,37,67
"8319",2017-09-13,"ITSA4",0.002745997148,9.091623952,9.075003067,1,186865,"Quarta",2017,37,60
"8320",2017-09-14,"ITSA4",0.00364963909,9.124865721,9.075003067,1,268278,"Quinta",2017,37,56
"8321",2017-09-15,"ITSA4",0.02162246401,9.324316338,9.116555279,1,335243,"Sexta",2017,37,65
"8322",2017-09-18,"ITSA4",0.006219478069,9.382489434,9.316005896,1,164838,"Segunda",2017,38,65
"8323",2017-09-19,"ITSA4",-0.003549249514,9.349247665,9.407420762,-1,173506,"Terça",2017,38,57
"8324",2017-09-20,"ITSA4",-0.009825894145,9.257832799,9.357558107,-1,189754,"Quarta",2017,38,64
"8325",2017-09-21,"ITSA4",0.0008972633996,9.266143241,9.299385011,1,209104,"Quinta",2017,38,55
"8326",2017-09-22,"ITSA4",-0.001795332615,9.249522357,9.266143241,-1,203528,"Sexta",2017,38,54
"8327",2017-09-25,"ITSA4",-0.01084021455,9.149797048,9.232901472,-1,171315,"Segunda",2017,39,61
"8328",2017-09-26,"ITSA4",-0.0009086779396,9.141486606,9.166417933,-1,260210,"Terça",2017,39,55
"8329",2017-09-27,"ITSA4",-0.01465227679,9.008519528,9.183038818,-1,419880,"Quarta",2017,39,62
"8330",2017-09-28,"ITSA4",-0.001846722589,8.991898643,9.025140413,-1,194355,"Quinta",2017,39,53
"8331",2017-09-29,"ITSA4",0.01762383849,9.151775093,9.027317589,1,191884,"Sexta",2017,39,66
"8332",2017-10-02,"ITSA4",-0.006366551744,9.093694925,9.135180759,-1,167327,"Segunda",2017,40,76
"8333",2017-10-03,"ITSA4",0.03848349594,9.450473101,9.118586425,1,187764,"Terça",2017,40,70
"8334",2017-10-04,"ITSA4",-0.007048487329,9.384095766,9.458770268,-1,142286,"Quarta",2017,40,68
"8335",2017-10-05,"ITSA4",0.006170138569,9.442175934,9.417284434,1,216561,"Quinta",2017,40,75
"8336",2017-10-06,"ITSA4",-0.004403353657,9.4006901,9.417284434,-1,132648,"Sexta",2017,40,86
"8337",2017-10-09,"ITSA4",-0.01511811809,9.259638263,9.408987267,-1,132661,"Segunda",2017,41,81
"8338",2017-10-10,"ITSA4",0.02039982051,9.450473101,9.350907098,1,147152,"Terça",2017,41,74
"8339",2017-10-11,"ITSA4",-0.002637364165,9.425581601,9.417284434,-1,180625,"Quarta",2017,41,68
"8340",2017-10-13,"ITSA4",-0.0008806693654,9.417284434,9.458770268,-1,190346,"Sexta",2017,41,60
"8341",2017-10-16,"ITSA4",-0.004415018219,9.375798599,9.442175934,-1,112637,"Segunda",2017,42,71
"8342",2017-10-17,"ITSA4",-0.01157111263,9.267935429,9.375798599,-1,114108,"Terça",2017,42,63
"8343",2017-10-18,"ITSA4",0.004466287012,9.309421264,9.284529763,1,227321,"Quarta",2017,42,57
"8344",2017-10-19,"ITSA4",-0.006258402187,9.251341096,9.29282693,-1,127732,"Quinta",2017,42,54
"8345",2017-10-20,"ITSA4",0,9.251341096,9.276232596,-1,75356,"Sexta",2017,42,62
"8346",2017-10-23,"ITSA4",-0.02359456096,9.035614756,9.251341096,-1,147804,"Segunda",2017,43,61
"8347",2017-10-24,"ITSA4",0.02179922834,9.234746762,9.060506257,1,237106,"Terça",2017,43,55
"8348",2017-10-25,"ITSA4",0.01515856043,9.375798599,9.259638263,1,336934,"Quarta",2017,43,55
"8349",2017-10-26,"ITSA4",-0.01067625799,9.276232596,9.392392933,-1,140689,"Quinta",2017,43,54
"8350",2017-10-27,"ITSA4",-0.00268696982,9.251341096,9.284529763,-1,151339,"Sexta",2017,43,55
"8351",2017-10-30,"ITSA4",-0.02819650189,8.994128922,9.243043929,-1,286218,"Segunda",2017,44,58
"8352",2017-10-31,"ITSA4",-0.03796552169,8.65906285,9.014348825,-1,304988,"Terça",2017,44,62
"8353",2017-11-01,"ITSA4",-0.007662872744,8.592963133,8.791262283,-1,257263,"Quarta",2017,44,65
"8354",2017-11-03,"ITSA4",0.009569451015,8.675587779,8.65906285,1,310591,"Sexta",2017,44,59
"8355",2017-11-06,"ITSA4",0.002853068976,8.700375172,8.74994996,1,250383,"Segunda",2017,45,70
"8356",2017-11-07,"ITSA4",-0.0220844309,8.510338488,8.692112708,-1,235852,"Terça",2017,45,72
"8357",2017-11-08,"ITSA4",0.03247658867,8.791262283,8.551650811,1,222312,"Quarta",2017,45,64
"8358",2017-11-09,"ITSA4",-0.01610645903,8.650800385,8.799524747,-1,176459,"Quinta",2017,45,58
"8359",2017-11-10,"ITSA4",0,8.650800385,8.65906285,-1,105113,"Sexta",2017,45,60
"8360",2017-11-13,"ITSA4",0,8.650800385,8.642537921,-1,135973,"Segunda",2017,46,63
"8361",2017-11-14,"ITSA4",-0.01443026482,8.526863417,8.667325314,-1,214764,"Terça",2017,46,62
"8362",2017-11-16,"ITSA4",0.01538491884,8.65906285,8.518600952,1,119832,"Quinta",2017,46,59
"8363",2017-11-17,"ITSA4",0.01138532222,8.758212424,8.675587779,1,181772,"Sexta",2017,46,62
"8364",2017-11-21,"ITSA4",0.01498155361,8.890411857,8.84083707,1,191629,"Terça",2017,47,68
"8365",2017-11-22,"ITSA4",-0.002791998085,8.865624464,8.906936786,-1,181288,"Quarta",2017,47,57
