"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"152",2018-08-10,"0",25.29458855,25.54478231,12.5597811940653,-0.01049534069,48
"153",2018-08-13,"1",24.03527999,24.96099688,13.210853993114,-0.05106773113,46
"154",2018-08-14,"1",24.50230833,23.82678519,12.507173038303,0.01924458021,44
"155",2018-08-15,"0",24.91929792,24.8359,12.7768063991994,0.0168751895,45
"156",2018-08-16,"0",24.61906542,24.51898791,13.0628596271766,-0.01212136053,44
"157",2018-08-17,"0",24.61906542,24.61906542,12.403886081092,0,25
"158",2018-08-20,"1",23.86848415,24.21875541,12.8676543367982,-0.03096222562,30
"159",2018-08-21,"0",24.01860041,23.85180457,12.650444314887,0.006269613033,40
"160",2018-08-22,"1",23.43481498,23.89350353,13.2444040033134,-0.02460581082,52
"161",2018-08-23,"0",24.01026061,23.26801914,12.7462230635775,0.0242585283,35
"162",2018-08-24,"1",23.4097956,23.97690145,12.8620889277519,-0.02532671424,45
"163",2018-08-27,"1",23.6182904,23.93520249,12.267158337508,0.008866878444,93
"164",2018-08-28,"0",24.25211458,23.85180457,12.539228675325,0.02648238382,48
"165",2018-08-29,"1",24.10199832,24.16037687,12.3994412912542,-0.006209057525,53
"166",2018-08-30,"0",24.39389104,24.26879416,12.3354592102108,0.01203797855,31
"167",2018-08-31,"1",23.35141706,24.13535749,13.0186348626416,-0.04367506351,47
"168",2018-09-03,"0",23.68964984,23.41418879,12.7545523713394,0.01438056686,55
"169",2018-09-04,"0",23.48096723,23.38914688,11.8845441922946,-0.008848049207,52
"170",2018-09-05,"1",22.95387575,23.38822856,12.4788631367338,-0.02270338761,57
"171",2018-09-06,"1",23.09587571,22.92881693,12.6784983392083,0.006167260608,22
"172",2018-09-10,"1",23.75575787,23.22952273,12.7990209661378,0.02817087696,40
"173",2018-09-11,"0",23.8476402,24.04811073,13.3319401142647,0.003860331188,45
"174",2018-09-12,"1",23.12928746,23.2879933,12.85244787396,-0.03058559894,48
"175",2018-09-13,"0",23.1376404,23.22952273,12.9447953048814,0.0003610760202,39
"176",2018-09-14,"1",23.04575808,23.29634624,12.3763680100274,-0.003979024942,43
"177",2018-09-17,"1",23.14599334,22.92881693,12.846941836523,0.004339970634,39
"178",2018-09-18,"1",23.8058755,23.02069926,12.5273514732119,0.0281107284,35
"179",2018-09-19,"1",23.9979931,23.8058755,12.774670827844,0.008037785726,56
"180",2018-09-20,"0",24.1065813,23.8058755,12.8725036048842,0.004514680352,29
"181",2018-09-21,"1",24.05646367,24.22352244,12.5799954856285,-0.002081166219,44
"182",2018-09-24,"0",24.44069885,24.23187538,13.2101141476421,0.01584600847,51
"183",2018-09-25,"1",23.78916963,24.44905179,12.5405607722494,-0.02701930904,44
"184",2018-09-26,"1",23.8058755,23.48011089,13.2460259833509,0.0007020007079,29
"185",2018-09-27,"1",23.86434607,23.96458134,13.0049730146419,0.002453128951,37
"186",2018-09-28,"0",24.4072871,24.02305191,12.8931816328378,0.02249619011,51
"187",2018-10-01,"0",23.83347478,23.94154425,12.5585728875143,-0.02379064331,58
"188",2018-10-02,"1",23.56745762,23.80853567,12.3119180436135,-0.01122424971,50
"189",2018-10-03,"1",24.95581166,24.21545591,13.412064410383,0.057239881,53
"190",2018-10-04,"1",26.03723016,26.91068357,13.9984977265229,0.04242071588,65
"191",2018-10-05,"0",26.16200922,25.88749529,13.1159609253793,0.00478088559,46
"192",2018-10-08,"1",25.77103484,26.53634639,13.3497873546106,-0.01505714817,34
"193",2018-10-09,"1",27.51794165,28.28325321,14.0898269564126,0.06558703517,66
"194",2018-10-10,"0",27.6177649,27.51794165,13.5443682792119,0.003621005781,61
"195",2018-10-11,"0",26.71935568,27.21015331,13.3424077311633,-0.03307098686,45
"196",2018-10-15,"1",26.5613022,27.03546263,13.2251582044963,-0.005932882359,46
"197",2018-10-16,"1",26.70271847,26.86077194,13.0847051229764,0.005310023408,39
"198",2018-10-17,"1",27.97546487,26.96059519,13.3776100642128,0.04656249564,44
"199",2018-10-18,"0",28.00873928,27.65935792,13.393977041677,0.001188707402,52
"200",2018-10-19,"1",27.23510912,27.75918116,13.0583367252395,-0.02800966122,32
"201",2018-10-22,"1",27.32661376,27.50962305,12.4048948153392,0.003354172997,39
"202",2018-10-23,"1",27.65935792,27.53457886,12.6262752873968,0.01210302216,45
"203",2018-10-24,"0",27.75918116,27.21015331,12.6763949739859,0.003602525675,56
"204",2018-10-25,"1",27.09369285,27.6177649,13.0622141425736,-0.02426567348,42
